Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196001,Water - Precipitation - unspecified (not reported),1960-01-15,1960-01-01,1960-01-31,,,,,,,,,50,-0.9,4.4
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196002,Water - Precipitation - unspecified (not reported),1960-02-15,1960-02-01,1960-02-29,,,,,,,,,10,0.2,4.3
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196003,Water - Precipitation - unspecified (not reported),1960-03-15,1960-03-01,1960-03-31,,,,,,,,,41,5.5,6.6
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196004,Water - Precipitation - unspecified (not reported),1960-04-15,1960-04-01,1960-04-30,,,,,,,,,25,10.3,7.6
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196005,Water - Precipitation - unspecified (not reported),1960-05-15,1960-05-01,1960-05-31,,,,,,,,,54,14.1,10.7
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196006,Water - Precipitation - unspecified (not reported),1960-06-15,1960-06-01,1960-06-30,,,,,,,,,79,18.2,14.4
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196007,Water - Precipitation - unspecified (not reported),1960-07-15,1960-07-01,1960-07-31,,,,,,,,,87,18.1,14.3
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196008,Water - Precipitation - unspecified (not reported),1960-08-15,1960-08-01,1960-08-31,,,,,,,,,70,19,16
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196009,Water - Precipitation - unspecified (not reported),1960-09-15,1960-09-01,1960-09-30,,,,,,,,,50,14.2,12.1
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196010,Water - Precipitation - unspecified (not reported),1960-10-15,1960-10-01,1960-10-31,,,,,,,,,60,11,10.2
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196011,Water - Precipitation - unspecified (not reported),1960-11-15,1960-11-01,1960-11-30,,,,,,,,,20,6.9,7.9
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196012,Water - Precipitation - unspecified (not reported),1960-12-15,1960-12-01,1960-12-31,,,,,,,,,27,2.3,6.1
GNIP,GNIP/M/AT/01,VIENNA (HOHE WARTE),AT,1103500,48.24861111,16.35638889,198,Precipitation collectors - unknown,"Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna",196101,Water - Precipitation - unspecified (not reported),1961-01-15,1961-01-01,1961-01-31,,,,,,79,,Technische Hochschule,9,-2.1,4
